,index,Unnamed: 0,Symbol,INSTRUMENT,Expiry,Strike Price,Option Type,Open,High,Low,Close,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,Date,futures_price,time_diff,strike_distance,impliedvolatility,delta,theta,gamma,vega,sabrsigma
26,186,92249,BANKNIFTY,OPTIDX,2021-11-25,36500,PE,116.4,157.4,91.15,98.1,98.1,7643,69975.38,111250,21300,2021-11-01,40028.1,24.0,3528.0999999999985,26.092529296875,-0.07889965243693275,-8.208413585132183,5.493128757336603e-05,15.100255234111517,26.843710664132637
27,187,92250,BANKNIFTY,OPTIDX,2021-11-25,36600,PE,123.55,160.0,97.6,102.6,102.6,167,1533.29,1800,950,2021-11-01,40028.1,24.0,3428.0999999999985,25.787353515625,-0.08271098105072705,-8.406583265236966,5.759686944071567e-05,15.647825066146362,26.59025301340255
28,188,92251,BANKNIFTY,OPTIDX,2021-11-25,36700,PE,133.75,179.15,101.6,108.55,108.55,471,4337.12,3125,1950,2021-11-01,40028.1,24.0,3328.0999999999985,25.561809539794922,-0.08737539725391152,-8.682855983950564,6.054416814055662e-05,16.304678531493774,26.338124401927484
29,189,92252,BANKNIFTY,OPTIDX,2021-11-25,36800,PE,137.8,201.1,104.55,111.45,111.45,396,3656.18,4200,2175,2021-11-01,40028.1,24.0,3228.0999999999985,25.13265609741211,-0.09062170285879434,-8.772081295443266,6.327305130813424e-05,16.753497941056576,26.08740965469902
30,190,92253,BANKNIFTY,OPTIDX,2021-11-25,36900,PE,152.15,198.5,108.35,118.05,118.05,395,3657.56,4475,1600,2021-11-01,40028.1,24.0,3128.0999999999985,24.90854263305664,-0.09579307736438392,-9.05780965203319,6.651497945109076e-05,17.45484951498505,25.838200735243497
31,191,92254,BANKNIFTY,OPTIDX,2021-11-25,37000,PE,198.4,214.8,110.0,126.2,126.2,22879,212529.56,168400,-14200,2021-11-01,40028.1,24.0,3028.0999999999985,24.749755859375,-0.101823914024884,-9.411306691050962,7.00004763962485e-05,18.252411205071738,25.59059731825394
32,192,92255,BANKNIFTY,OPTIDX,2021-11-25,37100,PE,179.35,223.6,120.25,128.95,128.95,357,3324.96,5750,1925,2021-11-01,40028.1,24.0,2928.0999999999985,24.27196502685547,-0.10534906200204391,-9.460412711413536,7.316327129912785e-05,18.708819399064545,25.344707401446573
33,193,92256,BANKNIFTY,OPTIDX,2021-11-25,37200,PE,73.7,239.45,73.7,141.2,141.2,595,5559.56,4000,275,2021-11-01,40028.1,24.0,2828.0999999999985,24.2767333984375,-0.11349020121932407,-9.981984326207398,7.716658721797337e-05,19.736396977065837,25.100647956942854
34,194,92257,BANKNIFTY,OPTIDX,2021-11-25,37300,PE,189.1,244.15,120.9,144.1,144.1,262,2454.44,3275,975,2021-11-01,40028.1,24.0,2728.0999999999985,23.78082275390625,-0.1174049611414218,-10.016584362828679,8.069726375304796e-05,20.217805514605285,24.858545621699967
35,195,92258,BANKNIFTY,OPTIDX,2021-11-25,37400,PE,217.05,275.15,141.25,152.55,152.55,517,4859.22,5500,1925,2021-11-01,40028.1,24.0,2628.0999999999985,23.545265197753906,-0.1240465988105025,-10.309085128048805,8.472388479313658e-05,21.016373440276535,24.618537425486764
36,196,92259,BANKNIFTY,OPTIDX,2021-11-25,37500,PE,236.0,295.05,151.1,167.9,167.9,24763,233507.93,176700,6475,2021-11-01,40028.1,24.0,2528.0999999999985,23.59771728515625,-0.13383768875226576,-10.891089183727306,8.910954679302141e-05,22.15351063417273,24.38077155357822
37,197,92260,BANKNIFTY,OPTIDX,2021-11-25,37600,PE,244.9,311.9,158.9,167.0,167.0,536,5069.59,7625,975,2021-11-01,40028.1,24.0,2428.0999999999985,22.891998291015625,-0.13667127438408383,-10.718220383340238,9.318546589755325e-05,22.473991648088067,24.145408139657125
38,198,92261,BANKNIFTY,OPTIDX,2021-11-25,37700,PE,317.6,334.9,169.65,182.2,182.2,759,7201.49,6950,1075,2021-11-01,40028.1,24.0,2328.0999999999985,22.876739501953125,-0.1466725877230478,-11.236009426204912,9.781754280048825e-05,23.575407343856412,23.912620082303572
39,199,92262,BANKNIFTY,OPTIDX,2021-11-25,37800,PE,281.95,352.55,181.5,195.75,195.75,702,6681.55,12475,825,2021-11-01,40028.1,24.0,2228.0999999999985,22.75371551513672,-0.15606206477043127,-11.646443942383177,0.00010249002540979668,24.568704344681773,23.682593875849232
40,200,92263,BANKNIFTY,OPTIDX,2021-11-25,37900,PE,293.15,371.7,192.0,214.2,214.2,615,5871.04,4725,-425,2021-11-01,40028.1,24.0,2128.0999999999985,22.785186767578125,-0.16746271211124397,-12.210989948590903,0.00010716145362727184,25.724060263854653,23.455530443202914
41,201,92264,BANKNIFTY,OPTIDX,2021-11-25,38000,PE,312.45,411.9,202.65,221.1,221.1,35792,342639.77,272150,-57975,2021-11-01,40028.1,24.0,2028.0999999999985,22.335052490234375,-0.17450827376231048,-12.289534076851345,0.0001122417349754083,26.411293904358963,23.2316459544512
42,202,92265,BANKNIFTY,OPTIDX,2021-11-25,38100,PE,343.95,435.3,214.5,237.75,237.75,768,7378.43,4825,-825,2021-11-01,40028.1,24.0,1928.0999999999985,22.229433059692383,-0.18550832341839396,-12.710067482787451,0.00011718822903586893,27.444840250111184,23.01117261054467
43,203,92266,BANKNIFTY,OPTIDX,2021-11-25,38200,PE,274.85,467.35,162.0,262.1,262.1,1208,11634.49,31700,2875,2021-11-01,40028.1,24.0,1828.0999999999985,22.3541259765625,-0.199286977305549,-13.35384308076787,0.00012175415428957096,28.674101083124746,22.79435936616824
44,204,92267,BANKNIFTY,OPTIDX,2021-11-25,38300,PE,359.55,489.65,245.0,261.6,261.6,2934,28318.05,8200,3000,2021-11-01,40028.1,24.0,1728.0999999999985,21.58355712890625,-0.20466863251978618,-13.100820897698425,0.00012812839176147526,29.135114260074282,22.581472559965043
45,205,92268,BANKNIFTY,OPTIDX,2021-11-25,38400,PE,298.7,532.4,261.65,279.7,279.7,989,9587.94,5200,-375,2021-11-01,40028.1,24.0,1628.0999999999985,21.427154541015625,-0.21674835202588338,-13.45090101330017,0.00013347971809751666,30.13201064110146,22.37279641370566
46,206,92269,BANKNIFTY,OPTIDX,2021-11-25,38500,PE,460.0,561.6,278.1,312.3,312.3,34215,332587.63,139375,-5500,2021-11-01,40028.1,24.0,1528.0999999999985,21.699905395507812,-0.23351105370605924,-14.20944510720896,0.00013748469217728378,31.431167680907254,22.168633354912593
47,207,92270,BANKNIFTY,OPTIDX,2021-11-25,38600,PE,476.05,590.5,296.2,314.6,314.6,1833,17862.51,23150,17325,2021-11-01,40028.1,24.0,1428.0999999999985,20.969390869140625,-0.24117666631588247,-13.97682096608039,0.00014482037912734005,31.993652584308634,21.969304110123925
48,208,92271,BANKNIFTY,OPTIDX,2021-11-25,38700,PE,586.55,629.8,316.5,347.45,347.45,860,8419.46,6725,-1825,2021-11-01,40028.1,24.0,1328.0999999999985,21.158218383789062,-0.25815414635147377,-14.621648334104352,0.00014880963507033843,33.170993289999394,21.775147508813394
49,209,92272,BANKNIFTY,OPTIDX,2021-11-25,38800,PE,599.95,668.8,336.0,359.2,359.2,1054,10352.25,10775,2300,2021-11-01,40028.1,24.0,1228.0999999999985,20.66802978515625,-0.2694507944032649,-14.598282384526781,0.00015570283160585852,33.903451937181735,21.586519931552406
50,210,92273,BANKNIFTY,OPTIDX,2021-11-25,38900,PE,618.9,713.65,361.45,385.85,385.85,1002,9885.86,6400,-975,2021-11-01,40028.1,24.0,1128.0999999999985,20.58577537536621,-0.28503221427947895,-14.945622667210985,0.00016068393629307845,34.848815502212545,21.403794331082587
51,211,92274,BANKNIFTY,OPTIDX,2021-11-25,39000,PE,625.3,750.8,384.95,423.8,423.8,47406,468613.07,467125,20750,2021-11-01,40028.1,24.0,1028.0999999999985,20.77484130859375,-0.30324992681249385,-15.521039805147982,0.0001638469232556719,35.861160120579186,21.227358752550185
52,212,92275,BANKNIFTY,OPTIDX,2021-11-25,39100,PE,699.8,786.95,411.8,449.05,449.05,1223,12141.86,11075,575,2021-11-01,40028.1,24.0,928.0999999999985,20.56121826171875,-0.31871091763813364,-15.696649047807796,0.00016916175015151946,36.64370197837649,21.057614280419294
53,213,92276,BANKNIFTY,OPTIDX,2021-11-25,39200,PE,739.25,844.5,438.3,465.05,465.05,2759,27512.36,15075,-200,2021-11-01,40028.1,24.0,828.0999999999985,20.061731338500977,-0.3328373880171437,-15.589037897747533,0.00017647183453419876,37.298566433089974,20.894972345850377
54,214,92277,BANKNIFTY,OPTIDX,2021-11-25,39300,PE,731.95,890.0,471.4,507.05,507.05,3010,30110.6,21075,3225,2021-11-01,40028.1,24.0,728.0999999999985,20.216703414916992,-0.35196194161616495,-16.0451020718983,0.00017886061197223618,38.09547400704551,20.73985134095485
55,215,92278,BANKNIFTY,OPTIDX,2021-11-25,39400,PE,824.75,935.1,503.1,533.95,533.95,3581,35941.49,20550,7750,2021-11-01,40028.1,24.0,628.0999999999985,19.928455352783203,-0.3687933694387524,-16.072738743900842,0.00018438921585790056,38.71305859134206,20.592672506528604
56,216,92279,BANKNIFTY,OPTIDX,2021-11-25,39500,PE,817.0,991.25,536.1,574.55,574.55,29545,297131.57,292625,99400,2021-11-01,40028.1,24.0,528.0999999999985,19.94943618774414,-0.3877454676227919,-16.34033942651267,0.00018706508225933735,39.3162135055457,20.453855088457125
57,217,92280,BANKNIFTY,OPTIDX,2021-11-25,39600,PE,859.05,1040.0,573.05,616.5,616.5,1848,18645.22,10700,2950,2021-11-01,40028.1,24.0,428.09999999999854,19.954681396484375,-0.4068232320797547,-16.556623763383183,0.00018944148598665594,39.82614028517671,20.323810795135092
58,218,92281,BANKNIFTY,OPTIDX,2021-11-25,39700,PE,873.05,1081.85,612.4,656.55,656.55,1708,17281.76,13475,3875,2021-11-01,40028.1,24.0,328.09999999999854,19.865989685058594,-0.42581481163045387,-16.65354000226739,0.00019225562766710515,40.23811210926223,20.202937633128954
59,219,92282,BANKNIFTY,OPTIDX,2021-11-25,39800,PE,949.05,1160.95,653.7,698.95,698.95,1220,12391.83,15550,3925,2021-11-01,40028.1,24.0,228.09999999999854,19.78778839111328,-0.44512108110524806,-16.720722172969147,0.00019455994012530824,40.560099412775465,20.091613248859925
60,220,92283,BANKNIFTY,OPTIDX,2021-11-25,39900,PE,1001.05,1198.5,692.85,732.3,732.3,898,9147.41,8950,3150,2021-11-01,40028.1,24.0,128.09999999999854,19.439697265625,-0.4644507273021232,-16.517856141091045,0.0001991441680489218,40.78546512009579,19.99018795681172
61,221,92284,BANKNIFTY,OPTIDX,2021-11-25,40000,PE,1097.95,1276.05,739.0,785.6,785.6,9404,96210.7,223725,8800,2021-11-01,40028.1,24.0,28.099999999998545,19.535064697265625,-0.4844191170647522,-16.652385538543115,0.00019881065556076648,40.916911115321355,19.898977684851594
62,84,92147,BANKNIFTY,OPTIDX,2021-11-25,40000,CE,650.8,862.0,540.85,812.35,812.35,32275,328305.25,297425,-56000,2021-11-01,40028.1,24.0,28.099999999998545,19.50240135192871,0.5155735485166141,-16.62455408470751,0.00019914377412402363,40.91694051753496,19.898977684851594
63,85,92148,BANKNIFTY,OPTIDX,2021-11-25,40100,CE,632.8,803.35,512.65,765.35,765.35,1184,12057.81,12425,1450,2021-11-01,40028.1,24.0,71.90000000000146,19.54054832458496,0.4957063722766455,-16.668809597765335,0.00019889506215612181,40.94577324046152,19.81825710886937
64,86,92149,BANKNIFTY,OPTIDX,2021-11-25,40200,CE,582.95,767.9,480.0,730.65,730.65,1204,12275.7,15425,-150,2021-11-01,40028.1,24.0,171.90000000000146,19.831418991088867,0.4765387555568925,-16.888649502510958,0.00019565017925288937,40.877315762668786,19.74825327593028
65,87,92150,BANKNIFTY,OPTIDX,2021-11-25,40300,CE,527.6,706.7,449.4,680.2,680.2,842,8597.04,13575,-1275,2021-11-01,40028.1,24.0,271.90000000000146,19.689559936523438,0.45666471217806726,-16.69769971843147,0.00019623548145380714,40.70632299902121,19.68914002196395
66,88,92151,BANKNIFTY,OPTIDX,2021-11-25,40400,CE,487.3,671.05,420.95,632.7,632.7,889,9093.13,11025,125,2021-11-01,40028.1,24.0,371.90000000000146,19.571304321289062,0.43676164349379787,-16.48581022073095,0.0001960937103573958,40.43260876252961,19.64103347276792
67,89,92152,BANKNIFTY,OPTIDX,2021-11-25,40500,CE,621.0,624.15,388.4,582.7,582.7,23096,236619.11,317475,93850,2021-11-01,40028.1,24.0,471.90000000000146,19.34051513671875,0.416237472988708,-16.13410703713357,0.00019651774271360508,40.042218746909754,19.60398887456597
68,90,92153,BANKNIFTY,OPTIDX,2021-11-25,40600,CE,475.95,585.0,367.65,544.85,544.85,1027,10538.91,21000,9225,2021-11-01,40028.1,24.0,571.9000000000015,19.362449645996094,0.39708400114585146,-15.965116860890536,0.0001940190648839871,39.57792651929308,19.577998934529187
69,91,92154,BANKNIFTY,OPTIDX,2021-11-25,40700,CE,360.0,545.0,341.2,510.55,510.55,890,9147.13,10300,2475,2021-11-01,40028.1,24.0,671.9000000000015,19.428253173828125,0.37857348441632493,-15.800197094320122,0.0001907163401169305,39.03642050274608,19.56299376789759
70,92,92155,BANKNIFTY,OPTIDX,2021-11-25,40800,CE,354.5,509.65,319.4,488.05,488.05,772,7948.36,12500,-475,2021-11-01,40028.1,24.0,771.9000000000015,19.754886627197266,0.36252044847009524,-15.841759306708052,0.00018494697621050408,38.491967130558486,19.558842454700873
71,93,92156,BANKNIFTY,OPTIDX,2021-11-25,40900,CE,356.15,475.55,300.75,442.45,442.45,1043,10758.24,9350,2100,2021-11-01,40028.1,24.0,871.9000000000015,19.433975219726562,0.3418237515796423,-15.257999564286518,0.00018406330542186186,37.68575244154591,19.56535611520415
72,94,92157,BANKNIFTY,OPTIDX,2021-11-25,41000,CE,381.55,445.65,275.9,415.45,415.45,34064,352098.13,303750,-82100,2021-11-01,40028.1,24.0,971.9000000000015,19.55580711364746,0.32515239658198447,-15.053638750073036,0.00017934237129515804,36.94936526037019,19.58229232874947
73,95,92158,BANKNIFTY,OPTIDX,2021-11-25,41100,CE,344.55,418.9,263.85,392.3,392.3,1070,11078.15,16800,3375,2021-11-01,40028.1,24.0,1071.9000000000015,19.741058349609375,0.30968783700041774,-14.886177920477506,0.0001740344595784501,36.19545251975101,19.609360653785274
74,96,92159,BANKNIFTY,OPTIDX,2021-11-25,41200,CE,336.0,384.5,243.55,352.65,352.65,1261,13083.8,31325,4150,2021-11-01,40028.1,24.0,1171.9000000000015,19.422292709350586,0.28961611118770403,-14.20775939018643,0.0001716000901327546,35.112870603614304,19.646228963029447
75,97,92160,BANKNIFTY,OPTIDX,2021-11-25,41300,CE,285.0,360.95,220.6,340.45,340.45,1330,13824.2,17900,3725,2021-11-01,40028.1,24.0,1271.9000000000015,19.838809967041016,0.2777756855040805,-14.225169086059438,0.00016467175363025485,34.41779609085568,19.692530289056844
76,98,92161,BANKNIFTY,OPTIDX,2021-11-25,41400,CE,328.4,334.9,213.8,312.65,312.65,447,4656.29,16400,425,2021-11-01,40028.1,24.0,1371.9000000000015,19.765138626098633,0.26122785084398775,-13.742644905984294,0.00016027415783369508,33.374264049745825,19.747869881025643
77,99,92162,BANKNIFTY,OPTIDX,2021-11-25,41500,CE,236.45,314.35,197.5,297.85,297.85,21467,224009.32,273550,54975,2021-11-01,40028.1,24.0,1471.9000000000015,20.041227340698242,0.2492041955900875,-13.595449127310085,0.0001542189841158444,32.56195576334139,19.811832198999998
78,100,92163,BANKNIFTY,OPTIDX,2021-11-25,41600,CE,243.9,293.15,187.2,277.75,277.75,612,6399.02,11150,-950,2021-11-01,40028.1,24.0,1571.9000000000015,20.120859146118164,0.23552859133548082,-13.238311910025462,0.00014898154563333353,31.58110531298137,19.883987612925957
79,101,92164,BANKNIFTY,OPTIDX,2021-11-25,41700,CE,240.75,269.5,175.0,245.5,245.5,506,5301.79,6300,-25,2021-11-01,40028.1,24.0,1671.9000000000015,19.7601318359375,0.2170380543671347,-12.414008697511601,0.00014485226072776823,30.155285522784382,19.96389862267586
80,102,92165,BANKNIFTY,OPTIDX,2021-11-25,41800,CE,178.9,247.75,155.15,233.7,233.7,592,6215.05,12350,75,2021-11-01,40028.1,24.0,1771.9000000000015,20.02716064453125,0.20674530221947468,-12.229168529705069,0.00013891561791781504,29.310200274752045,20.051125467884884
81,103,92166,BANKNIFTY,OPTIDX,2021-11-25,41900,CE,221.45,232.3,153.7,220.8,220.8,485,5102.6,7075,-275,2021-11-01,40028.1,24.0,1871.9000000000015,20.229339599609375,0.19623634753614355,-11.972421772952451,0.0001332942777164485,28.40805762699315,20.145231046723133
82,104,92167,BANKNIFTY,OPTIDX,2021-11-25,42000,CE,695.0,695.0,141.8,201.35,201.35,20773,219004.52,386600,25675,2021-11-01,40028.1,24.0,1971.9000000000015,20.161867141723633,0.18292214793016276,-11.427615800866729,0.00012808168772548626,27.2060893262443,20.245785107751054
83,105,92168,BANKNIFTY,OPTIDX,2021-11-25,42100,CE,158.45,198.35,139.65,184.75,184.75,281,2969.32,3300,-950,2021-11-01,40028.1,24.0,2071.9000000000015,20.153522491455078,0.17087874034803174,-10.941586667598354,0.00012273580740959698,26.05976996167293,20.352367716465118
84,106,92169,BANKNIFTY,OPTIDX,2021-11-25,42200,CE,154.65,188.8,113.75,183.1,183.1,464,4912.34,26500,-100,2021-11-01,40028.1,24.0,2171.9000000000015,20.69091796875,0.16618221427682778,-11.033859338764008,0.00011742507151102191,25.59699134956595,20.464572027170863
85,107,92170,BANKNIFTY,OPTIDX,2021-11-25,42300,CE,176.4,176.4,116.3,158.85,158.85,254,2695.48,5225,-800,2021-11-01,40028.1,24.0,2271.9000000000015,20.302772521972656,0.1504833910139738,-10.144281793486241,0.00011212527348492014,23.98320355312876,20.582006411519842
86,108,92171,BANKNIFTY,OPTIDX,2021-11-25,42400,CE,137.5,159.35,112.4,154.25,154.25,90,956.98,5225,-175,2021-11-01,40028.1,24.0,2371.9000000000015,20.682334899902344,0.14481383311663648,-10.0715013324391,0.00010727239825015135,23.374153174521872,20.704296008203247
87,109,92172,BANKNIFTY,OPTIDX,2021-11-25,42500,CE,106.6,150.8,98.05,139.55,139.55,7966,84881.21,119650,10675,2021-11-01,40028.1,24.0,2471.9000000000015,20.598411560058594,0.13391616841734633,-9.510646193470068,0.00010212579993803666,22.162437912045718,20.83108376507192
88,110,92173,BANKNIFTY,OPTIDX,2021-11-25,42600,CE,117.2,149.75,101.2,130.0,130.0,208,2221.25,4800,1350,2021-11-01,40028.1,24.0,2571.9000000000015,20.7061767578125,0.12583784235712347,-9.15727424979649,9.731040831716128e-05,21.2279248424936,20.962031046681194
89,111,92174,BANKNIFTY,OPTIDX,2021-11-25,42700,CE,100.0,127.95,85.85,115.7,115.7,89,952.51,2550,975,2021-11-01,40028.1,24.0,2671.9000000000015,20.54595947265625,0.11504178533821119,-8.530069023302579,9.206458484279205e-05,19.928167076521035,21.09681787823994
90,112,92175,BANKNIFTY,OPTIDX,2021-11-25,42800,CE,100.0,144.9,71.8,114.0,114.0,170,1823.57,3800,250,2021-11-01,40028.1,24.0,2771.9000000000015,20.984649658203125,0.11172366139348616,-8.532224743852039,8.827785021117616e-05,19.516493931305718,21.235142892352155
91,113,92176,BANKNIFTY,OPTIDX,2021-11-25,42900,CE,100.0,120.9,84.05,99.05,99.05,482,5180.77,9625,6050,2021-11-01,40028.1,24.0,2871.9000000000015,20.704269409179688,0.1005225159741196,-7.799519627239555,8.289740636993533e-05,18.082113148194956,21.376723038763487
92,114,92177,BANKNIFTY,OPTIDX,2021-11-25,43000,CE,90.05,108.1,77.45,99.85,99.85,9683,104315.19,288050,9075,2021-11-01,40028.1,24.0,2971.9000000000015,21.25263214111328,0.09906018414151102,-7.9208461722978605,7.989857556524065e-05,17.889577805979055,21.521293110345564
93,115,92178,BANKNIFTY,OPTIDX,2021-11-25,43100,CE,104.6,104.6,72.9,87.2,87.2,213,2299.65,1900,300,2021-11-01,40028.1,24.0,3071.9000000000015,21.0113525390625,0.08924173291489801,-7.2504617517907235,7.48256597098319e-05,16.56352980794272,21.66860513135383
94,116,92179,BANKNIFTY,OPTIDX,2021-11-25,43200,CE,80.6,105.0,67.55,90.6,90.6,431,4664.24,3675,400,2021-11-01,40028.1,24.0,3171.9000000000015,21.70562744140625,0.08975099461713909,-7.521802836495822,7.273947537808763e-05,16.633775601577735,21.81842764699134
95,117,92180,BANKNIFTY,OPTIDX,2021-11-25,43300,CE,90.85,91.25,55.35,80.4,80.4,155,1680.7,3350,-250,2021-11-01,40028.1,24.0,3271.9000000000015,21.55303955078125,0.08165559899144637,-6.9585754192239655,6.824898467032108e-05,15.49719330008111,21.970544946770236
96,118,92181,BANKNIFTY,OPTIDX,2021-11-25,43400,CE,62.9,92.85,50.0,76.4,76.4,104,1130.36,1600,300,2021-11-01,40028.1,24.0,3371.9000000000015,21.759033203125,0.07756507001098593,-6.757149820844932,6.502453668863084e-05,14.906139825825305,22.124756248240956
97,119,92182,BANKNIFTY,OPTIDX,2021-11-25,43500,CE,65.3,80.65,60.55,74.35,74.35,3593,39136.55,92850,5175,2021-11-01,40028.1,24.0,3471.9000000000015,22.087574005126953,0.07489195747246019,-6.678514838726418,6.237014704109703e-05,14.513532006025553,22.2808748624285
98,120,92183,BANKNIFTY,OPTIDX,2021-11-25,43600,CE,68.4,78.65,58.0,67.25,67.25,54,589.49,1575,75,2021-11-01,40028.1,24.0,3571.9000000000015,22.040843963623047,0.06889163802376051,-6.250936578018201,5.862482515589209e-05,13.613133700328262,22.438727357788878
99,121,92184,BANKNIFTY,OPTIDX,2021-11-25,43700,CE,63.3,77.4,57.55,68.5,68.5,126,1378.7,11475,825,2021-11-01,40028.1,24.0,3671.9000000000015,22.5830078125,0.06855294757049665,-6.3804037467739425,5.7000347035120126e-05,13.561496430764661,22.598152735651066
100,122,92185,BANKNIFTY,OPTIDX,2021-11-25,43800,CE,59.4,71.6,54.7,66.35,66.35,70,767.56,2600,-225,2021-11-01,40028.1,24.0,3771.9000000000015,22.873401641845703,0.06603213134970849,-6.277960410516059,5.467011263743409e-05,13.174345662408214,22.75900162688838
101,123,92186,BANKNIFTY,OPTIDX,2021-11-25,43900,CE,65.0,65.0,51.95,60.6,60.6,88,967.06,3575,-775,2021-11-01,40028.1,24.0,3871.9000000000015,22.86529541015625,0.061117383747522,-5.909142586139909,5.149484368379431e-05,12.404774967776259,22.921135516906478
102,124,92187,BANKNIFTY,OPTIDX,2021-11-25,44000,CE,56.0,64.65,49.5,57.1,57.1,4682,51567.3,158325,21275,2021-11-01,40028.1,24.0,3971.9000000000015,23.01025390625,0.057753356032096095,-5.6884543495293,4.89490608018207e-05,11.866266660501394,23.084426003872316
103,125,92188,BANKNIFTY,OPTIDX,2021-11-25,44100,CE,54.55,58.9,48.05,55.6,55.6,187,2064.2,2575,200,2021-11-01,40028.1,24.0,4071.9000000000015,23.3154296875,0.055860033954349096,-5.614547836376371,4.705663276621697e-05,11.5587960315632,23.248754093373368
104,126,92189,BANKNIFTY,OPTIDX,2021-11-25,44200,CE,95.9,95.9,40.05,50.85,50.85,35,387.23,1300,-250,2021-11-01,40028.1,24.0,4171.9000000000015,23.314476013183594,0.0517133485838286,-5.281624307947192,4.426995649891332e-05,10.873843642812686,23.41400953132231
105,127,92190,BANKNIFTY,OPTIDX,2021-11-25,44300,CE,49.9,55.75,44.3,51.3,51.3,205,2272.97,8250,625,2021-11-01,40028.1,24.0,4271.9000000000015,23.773193359375,0.0512399980754537,-5.346301487145478,4.309940833490535e-05,10.794615073527067,23.58009017585201
106,128,92191,BANKNIFTY,OPTIDX,2021-11-25,44400,CE,45.05,50.0,45.0,47.55,47.55,7,77.78,675,-25,2021-11-01,40028.1,24.0,4371.9000000000015,23.833274841308594,0.04789934644666091,-5.079044565174247,4.073873027259175e-05,10.229149823162869,23.746901408125847
107,129,92192,BANKNIFTY,OPTIDX,2021-11-25,44500,CE,52.2,53.3,42.8,47.25,47.25,1134,12629.19,40075,750,2021-11-01,40028.1,24.0,4471.9000000000015,24.214744567871094,0.047006910188076484,-5.083163799779734,3.949728358529067e-05,10.076169158239379,23.914355581373496
108,130,92193,BANKNIFTY,OPTIDX,2021-11-25,44600,CE,45.4,51.6,42.55,48.55,145.7,10,111.61,1475,100,2021-11-01,40028.1,24.0,4571.9000000000015,24.751663208007812,0.047235231195809003,-5.216096674967025,3.8790891959813734e-05,10.11538652147687,24.08237150701328
109,131,92194,BANKNIFTY,OPTIDX,2021-11-25,44700,CE,45.0,48.0,21.2,44.05,44.05,18,201.34,1075,100,2021-11-01,40028.1,24.0,4671.9000000000015,24.697303771972656,0.043498284235637404,-4.870784709184041,3.638251817058141e-05,9.466525909040952,24.250873976406357
110,132,92195,BANKNIFTY,OPTIDX,2021-11-25,44800,CE,43.6,61.8,41.15,49.1,49.1,27,302.69,1475,125,2021-11-01,40028.1,24.0,4771.9000000000015,25.6195068359375,0.04632849092242861,-5.315683994610208,3.689865467998126e-05,9.9593186307309,24.419793316576918
111,133,92196,BANKNIFTY,OPTIDX,2021-11-25,44900,CE,43.0,46.0,38.65,41.1,41.1,28,314.59,1250,200,2021-11-01,40028.1,24.0,4871.9000000000015,25.16937255859375,0.04029005784121026,-4.665300961950386,3.355272482259201e-05,8.897100857492735,24.589064978104318
112,134,92197,BANKNIFTY,OPTIDX,2021-11-25,45000,CE,42.9,46.8,37.55,39.8,39.8,1875,21113.18,106725,6125,2021-11-01,40028.1,24.0,4971.9000000000015,25.41351318359375,0.03886098095217562,-4.5742080489302195,3.226854689760801e-05,8.639576305821171,24.758629153328183
113,135,92198,BANKNIFTY,OPTIDX,2021-11-25,45100,CE,45.0,47.0,38.0,40.25,40.25,92,1038.27,6425,950,2021-11-01,40028.1,24.0,5071.9000000000015,25.855064392089844,0.03867347084276209,-4.635383795725311,3.159274475508136e-05,8.60560309657889,24.928430422991795
114,136,92199,BANKNIFTY,OPTIDX,2021-11-25,45200,CE,59.9,60.0,36.45,37.65,37.65,455,5146.23,5125,3125,2021-11-01,40028.1,24.0,5171.9000000000015,25.930404663085938,0.036384507364515296,-4.422951605782431,2.9969983706892084e-05,8.187364595192205,25.098417429468405
0,2560,94641,BANKNIFTY,OPTIDX,2021-11-25,31600,PE,23.95,24.0,15.0,15.95,15.95,184,1454.49,16250,950,2021-11-02,40081.55,23.0,8481.550000000003,42.110443115234375,-0.010665830641935159,-2.5967746644284957,6.654087185167715e-06,2.836627347682708,39.663808122536295
1,2564,94645,BANKNIFTY,OPTIDX,2021-11-25,32000,PE,18.0,27.9,17.0,17.15,17.15,370,2962.03,45000,850,2021-11-02,40081.55,23.0,8081.550000000003,40.538787841796875,-0.011796886117067685,-2.7287789657472805,7.545025048158817e-06,3.096388400024028,38.49073342685047
2,2569,94650,BANKNIFTY,OPTIDX,2021-11-25,32500,PE,25.15,28.4,18.55,19.65,19.65,43,349.61,4375,100,2021-11-02,40081.55,23.0,7581.550000000003,38.81072998046875,-0.013871661210274671,-3.005496753206683,9.066642356777476e-06,3.562232679392588,37.033562772647066
3,2574,94655,BANKNIFTY,OPTIDX,2021-11-25,33000,PE,27.0,33.35,19.3,22.5,22.5,192,1585.27,37925,625,2021-11-02,40081.55,23.0,7081.550000000003,37.0635986328125,-0.01633735252223295,-3.30350371316471,1.092731532071656e-05,4.10001123504087,35.586266085444805
4,2579,94660,BANKNIFTY,OPTIDX,2021-11-25,33500,PE,35.85,36.75,22.15,23.6,23.6,208,1743.47,6550,425,2021-11-02,40081.55,23.0,6581.550000000003,34.820556640625,-0.01804983143915496,-3.3795155300326476,1.2665340557810972e-05,4.464538461746759,34.14868549658983
