"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"AXISBANK","01-Oct-2021","30-Dec-2021","PE","530","0","0","0","4.05","0","3.85","0","0","0","0","0","-"
"AXISBANK","01-Oct-2021","30-Dec-2021","PE","540","0","0","0","4.9","0","4.65","0","0","0","0","0","-"
"AXISBANK","01-Oct-2021","30-Dec-2021","PE","490","0","0","0","1.8","0","1.7","0","0","0","0","0","-"
"AXISBANK","01-Oct-2021","30-Dec-2021","PE","500","0","0","0","2.25","0","2.1","0","0","0","0","0","-"
"AXISBANK","01-Oct-2021","30-Dec-2021","PE","940","0","0","0","189.4","0","187.85","0","0","0","0","0","-"
"AXISBANK","04-Oct-2021","30-Dec-2021","PE","940","0","0","0","189.4","0","178.9","0","0","0","0","0","-"
"AXISBANK","04-Oct-2021","30-Dec-2021","PE","510","0","0","0","2.75","0","2.05","0","0","0","0","0","-"
"AXISBANK","04-Oct-2021","30-Dec-2021","PE","960","0","0","0","205.9","0","195.15","0","0","0","0","0","-"
"AXISBANK","04-Oct-2021","30-Dec-2021","PE","900","0","0","0","157.9","0","147.9","0","0","0","0","0","-"
"AXISBANK","04-Oct-2021","30-Dec-2021","PE","910","0","0","0","165.6","0","155.45","0","0","0","0","0","-"
"AXISBANK","04-Oct-2021","30-Dec-2021","PE","920","0","0","0","173.4","0","163.15","0","0","0","0","0","-"
