gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,cusip,conm,curcd,at,bkvlps,csho,dltt,dpvieb,lt,sale,wcap,costat,mkvalt
1602,20101231,2010,INDL,C,D,STD,AMGN,31162100,AMGEN INC,USD,43486,25.691,932,10874,5166,19542,15053,16559,A,51166.8
1602,20111231,2011,INDL,C,D,STD,AMGN,31162100,AMGEN INC,USD,48871,23.9178,795.6,21344,5811,29842,15582,21839,A,51085.476
1602,20121231,2012,INDL,C,D,STD,AMGN,31162100,AMGEN INC,USD,54298,25.2016,756.3,24034,6621,35238,17265,23018,A,65193.06
1602,20131231,2013,INDL,C,D,STD,AMGN,31162100,AMGEN INC,USD,66125,29.2817,754.6,29623,6942,44029,18676,19420,A,86084.768
1602,20141231,2014,INDL,C,D,STD,AMGN,31162100,AMGEN INC,USD,69009,33.9006,760.4,30215,7033,43231,20063,27705,A,121124.116
1602,20151231,2015,INDL,C,D,STD,AMGN,31162100,AMGEN INC,USD,71576,37.2454,754,29306,7265,43493,21662,29851,A,122396.82
1602,20161231,2016,INDL,C,D,STD,AMGN,31162100,AMGEN INC,USD,77626,40.4701,738.2,30193,7466,47751,22991,34806,A,107932.222
1602,20171231,2017,INDL,C,D,STD,AMGN,31162100,AMGEN INC,USD,79954,34.9502,722.2,34190,7590,54713,22849,40456,A,125590.58
1602,20181231,2018,INDL,C,D,STD,AMGN,31162100,AMGEN INC,USD,66416,19.8539,629.6,29510,7796,53916,23747,24130,A,122564.232
1602,20191231,2019,INDL,C,D,STD,AMGN,31162100,AMGEN INC,USD,59707,16.3561,591.4,27338,8357,50034,23362,5605,A,142568.798
1632,20101031,2010,INDL,C,D,STD,ADI,32654105,ANALOG DEVICES,USD,4328.831,10.7138,298.653,400.635,1628.88,1129.114,2761.503,2835.532,A,10055.6465
1632,20111031,2011,INDL,C,D,STD,ADI,32654105,ANALOG DEVICES,USD,5277.635,12.738,297.961,871.876,1658.062,1482.222,2993.32,3861.343,A,10896.4338
1632,20121031,2012,INDL,C,D,STD,ADI,32654105,ANALOG DEVICES,USD,5620.347,13.8205,301.389,807.098,1727.284,1454.988,2701.142,4171.106,A,11790.7295
1632,20131031,2013,INDL,C,D,STD,ADI,32654105,ANALOG DEVICES,USD,6381.75,15.2376,311.045,872.241,1784.723,1642.174,2633.689,4901.913,A,15334.5185
1632,20141031,2014,INDL,C,D,STD,ADI,32654105,ANALOG DEVICES,USD,6859.69,15.2886,311.205,872.789,1855.926,2101.793,2864.773,3102.83,A,15441.9921
1632,20151031,2015,INDL,C,D,STD,ADI,32654105,ANALOG DEVICES,USD,7062.178,16.2563,312.061,498.497,1957.985,1989.219,3435.092,2965.718,A,18761.1073
1632,20161031,2016,INDL,C,D,STD,ADI,32654105,ANALOG DEVICES,USD,7970.278,16.7622,308.171,1732.177,2040.762,2804.66,3421.409,4191.929,A,19753.7611
1632,20171031,2017,INDL,C,D,STD,ADI,32654105,ANALOG DEVICES,USD,21141.294,27.5652,368.636,7551.084,2197.123,10979.754,5107.503,755.006,A,33656.4668
1632,20181031,2018,INDL,C,D,STD,ADI,32654105,ANALOG DEVICES,USD,20449.779,29.6859,370.16,6265.674,2373.497,9461.239,6200.942,705.988,A,30986.0936
1632,20191031,2019,INDL,C,D,STD,ADI,32654105,ANALOG DEVICES,USD,21392.641,31.7924,368.302,5192.252,2591.268,9683.453,5991.065,476.494,A,39272.0423
1678,20101231,2010,INDL,C,D,STD,APA,03743Q108,APA CORP,USD,43425,60.4406,382.392,8095,29595,19048,12183,-44,A,45592.5982
1678,20111231,2011,INDL,C,D,STD,APA,03743Q108,APA CORP,USD,52051,72.1862,384.118,6785,33771,23058,16810,-160,A,34793.4084
1678,20121231,2012,INDL,C,D,STD,APA,03743Q108,APA CORP,USD,60737,76.7693,391.641,11355,40867,29406,16947,-574,A,30743.8185
1678,20131231,2013,INDL,C,D,STD,APA,03743Q108,APA CORP,USD,61637,84.3817,395.773,9672,47398,26244,16402,1666,A,34012.7316
1678,20141231,2014,INDL,C,D,STD,APA,03743Q108,APA CORP,USD,55952,68.8889,376.505,11245,55382,27815,13749,2751,A,23595.5684
1678,20151231,2015,INDL,C,D,STD,APA,03743Q108,APA CORP,USD,18842,6.7877,378.034,8777,79706,14614,6383,1911,A,16811.172
1678,20161231,2016,INDL,C,D,STD,APA,03743Q108,APA CORP,USD,22519,16.44,379.44,8544,27882,14840,5367,1398,A,24083.0568
1678,20171231,2017,INDL,C,D,STD,APA,03743Q108,APA CORP,USD,21922,19.4669,380.955,7934,25643,13131,5752,1161,A,16083.9201
1678,20181231,2018,INDL,C,D,STD,APA,03743Q108,APA CORP,USD,21582,19.0288,374.696,8054,28335,12770,7331,486,A,9835.77
1678,20191231,2019,INDL,C,D,STD,APA,03743Q108,APA CORP,USD,18107,8.6555,376.063,8752,28987,13087,6280,106,A,9623.4522
1690,20100930,2010,INDL,C,D,STD,AAPL,37833100,APPLE INC,USD,75183,52.1753,915.97,0,2466,27392,65225,20956,A,259906.4875
1690,20110930,2011,INDL,C,D,STD,AAPL,37833100,APPLE INC,USD,116371,82.4458,929.277,0,3991,39756,108249,17018,A,354351.9056
1690,20120930,2012,INDL,C,D,STD,AAPL,37833100,APPLE INC,USD,176064,125.8614,939.208,0,6435,57854,156508,19111,A,626550.3528
1690,20130930,2013,INDL,C,D,STD,AAPL,37833100,APPLE INC,USD,207000,137.3968,899.213,16960,11922,83451,170910,29628,A,428699.7978
1690,20140930,2014,INDL,C,D,STD,AAPL,37833100,APPLE INC,USD,231839,19.0153,5866.161,28987,18391,120292,182795,5083,A,591015.7208
1690,20150930,2015,INDL,C,D,STD,AAPL,37833100,APPLE INC,USD,290479,21.3946,5578.753,53463,26786,171124,233715,8768,A,615336.4559
1690,20160930,2016,INDL,C,D,STD,AAPL,37833100,APPLE INC,USD,321686,24.0339,5336.166,75427,34235,193437,215091,27863,A,603253.5663
1690,20170930,2017,INDL,C,D,STD,AAPL,37833100,APPLE INC,USD,375319,26.1494,5126.201,97207,41293,241272,229234,27831,A,790050.0981
1690,20180930,2018,INDL,C,D,STD,AAPL,37833100,APPLE INC,USD,365725,22.5336,4754.986,93735,49099,258578,265359,14473,A,1073390.54
1690,20190930,2019,INDL,C,D,STD,AAPL,37833100,APPLE INC,USD,338516,20.3653,4443.236,91807,58579,248028,260174,57101,A,995151.5669
1704,20101031,2010,INDL,C,D,STD,AMAT,38222105,APPLIED MATERIALS INC,USD,10943.345,5.6748,1327.998,204.271,1905.784,3407.232,9548.667,3877.439,A,16400.7753
1704,20111031,2011,INDL,C,D,STD,AMAT,38222105,APPLIED MATERIALS INC,USD,13861,6.7381,1306,1947,1872,5061,10517,7561,A,16089.92
1704,20121031,2012,INDL,C,D,STD,AMAT,38222105,APPLIED MATERIALS INC,USD,12102,6.0443,1197,1946,2007,4867,8719,2837,A,12688.2
1704,20131031,2013,INDL,C,D,STD,AMAT,38222105,APPLIED MATERIALS INC,USD,12043,5.887,1204,1946,1967,4955,7509,3199,A,21497.42
1704,20141031,2014,INDL,C,D,STD,AMAT,38222105,APPLIED MATERIALS INC,USD,13174,6.4439,1221,1947,1987,5306,9072,4144,A,26971.89
1704,20151031,2015,INDL,C,D,STD,AMAT,38222105,APPLIED MATERIALS INC,USD,15308,6.5629,1160,3342,2054,7695,9659,5463,A,19453.2
1704,20161031,2016,INDL,C,D,STD,AMAT,38222105,APPLIED MATERIALS INC,USD,14588,6.6948,1078,3143,2106,7371,10825,4721,A,31348.24
1704,20171031,2017,INDL,C,D,STD,AMAT,38222105,APPLIED MATERIALS INC,USD,19419,8.8198,1060,5304,2245,10070,14537,8803,A,59815.8
1704,20181031,2018,INDL,C,D,STD,AMAT,38222105,APPLIED MATERIALS INC,USD,17773,7.0724,967,5309,2405,10934,17253,6679,A,31794.96
1704,20191031,2019,INDL,C,D,STD,AMAT,38222105,APPLIED MATERIALS INC,USD,19024,8.9672,916,4713,2542,10810,14608,5759,A,49702.16
1722,20100630,2010,INDL,C,D,STD,ADM,39483102,ARCHER-DANIELS-MIDLAND CO,USD,31548,22.8623,639,6830,11292,16917,61682,9561,A,16498.98
1722,20110630,2011,INDL,C,D,STD,ADM,39483102,ARCHER-DANIELS-MIDLAND CO,USD,42193,27.8225,676,8266,12228,23355,80676,14286,A,20381.4
1722,20120630,2012,INDL,C,D,STD,ADM,39483102,ARCHER-DANIELS-MIDLAND CO,USD,41553,27.2671,659,6535,12878,23384,89038,12328,A,19453.68
1722,20131231,2013,INDL,C,D,STD,ADM,39483102,ARCHER-DANIELS-MIDLAND CO,USD,43752,30.5857,659,5347,13393,23558,89804,12872,A,28600.6
1722,20141231,2014,INDL,C,D,STD,ADM,39483102,ARCHER-DANIELS-MIDLAND CO,USD,44027,30.73,637,5558,13012,24397,81201,10426,A,33124
1722,20151231,2015,INDL,C,D,STD,ADM,39483102,ARCHER-DANIELS-MIDLAND CO,USD,40157,30.0824,595,5779,13421,22242,67702,8324,A,21824.6
1722,20161231,2016,INDL,C,D,STD,ADM,39483102,ARCHER-DANIELS-MIDLAND CO,USD,39769,29.9703,573,6504,13739,22564,62346,7872,A,26157.45
1722,20171231,2017,INDL,C,D,STD,ADM,39483102,ARCHER-DANIELS-MIDLAND CO,USD,39963,32.8779,557,6623,14655,21588,60828,7355,A,22324.56
1722,20181231,2018,INDL,C,D,STD,ADM,39483102,ARCHER-DANIELS-MIDLAND CO,USD,40833,33.9553,559,7698,15149,21788,64341,8812,A,22902.23
1722,20191231,2019,INDL,C,D,STD,ADM,39483102,ARCHER-DANIELS-MIDLAND CO,USD,43997,34.4847,557,8453,15893,24714,64656,7613,A,25816.95
1878,20100131,2009,INDL,C,D,STD,ADSK,52769106,AUTODESK INC,USD,2447.2,6.4378,228.881,0,290.8,973.7,1713.7,675.6,A,5445.079
1878,20110131,2010,INDL,C,D,STD,ADSK,52769106,AUTODESK INC,USD,2787.6,7.0894,227,0,333.5,1178.3,1951.8,844.5,A,9234.36
1878,20120131,2011,INDL,C,D,STD,ADSK,52769106,AUTODESK INC,USD,3227.8,8.3351,225.9,0,369.5,1344.9,2215.6,941.8,A,8132.4
1878,20130131,2012,INDL,C,D,STD,ADSK,52769106,AUTODESK INC,USD,4308.4,9.1377,223.6,745.6,330.9,2265.2,2312.2,1508.7,A,8693.568
1878,20140131,2013,INDL,C,D,STD,ADSK,52769106,AUTODESK INC,USD,4595,9.9757,226.7,746.4,329,2333.5,2273.9,1763.5,A,11618.375
1878,20150131,2014,INDL,C,D,STD,ADSK,52769106,AUTODESK INC,USD,4913.8,9.7762,227,747.2,349,2694.6,2512.2,1271.2,A,12259.135
1878,20160131,2015,INDL,C,D,STD,ADSK,52769106,AUTODESK INC,USD,5515.3,7.2175,224.4,1487.7,380.9,3895.7,2504.1,1402.1,A,10506.408
1878,20170131,2016,INDL,C,D,STD,ADSK,52769106,AUTODESK INC,USD,4798.1,3.33,220.3,1092,385.5,4064.5,2031,275.2,A,17919.202
1878,20180131,2017,INDL,C,D,STD,ADSK,52769106,AUTODESK INC,USD,4113.6,-1.1727,218.3,1586,437,4369.6,2056.6,-245.3,A,25239.846
1878,20190131,2018,INDL,C,D,STD,ADSK,52769106,AUTODESK INC,USD,4729.2,-0.9613,219.4,2087.7,422.2,4940.1,2569.8,-681.2,A,32295.68
1891,20100630,2010,INDL,C,D,STD,ADP,53015103,AUTOMATIC DATA PROCESSING,USD,26862.2,11.136,492,39.8,1155,21383.3,8927.7,2264.5,A,19807.92
1891,20110630,2011,INDL,C,D,STD,ADP,53015103,AUTOMATIC DATA PROCESSING,USD,34238.3,12.2461,490.8,34.2,1235.5,28227.9,9879.5,1796.7,A,25855.344
1891,20120630,2012,INDL,C,D,STD,ADP,53015103,AUTOMATIC DATA PROCESSING,USD,30815.5,12.627,484.2,16.8,1251.1,24701.5,10665.2,1916.2,A,26950.572
1891,20130630,2013,INDL,C,D,STD,ADP,53015103,AUTOMATIC DATA PROCESSING,USD,32268.1,12.8262,482.6,14.7,1314.2,26078.2,11310.1,1468.2,A,33231.836
1891,20140630,2014,INDL,C,D,STD,ADP,53015103,AUTOMATIC DATA PROCESSING,USD,32051.7,13.8905,480.2,11.5,1348.3,25381.5,12206.5,1925.4,A,38070.256
1891,20150630,2015,INDL,C,D,STD,ADP,53015103,AUTOMATIC DATA PROCESSING,USD,33110.5,10.3098,466.4,9.2,1103.7,28302,10938.5,1695.5,A,37419.272
1891,20160630,2016,INDL,C,D,STD,ADP,53015103,AUTOMATIC DATA PROCESSING,USD,43670,9.8345,455.7,2007.7,1155.8,39188.4,11667.8,3653,A,41865.159
1891,20170630,2017,INDL,C,D,STD,ADP,53015103,AUTOMATIC DATA PROCESSING,USD,37180,8.9371,445,2002.4,1251.5,33203,12379.8,2842.8,A,45594.7
1891,20180630,2018,INDL,C,D,STD,ADP,53015103,AUTOMATIC DATA PROCESSING,USD,37088.7,7.8842,438.8,2002.4,1342.6,33629.1,13325.8,1636.4,A,58860.632
1891,20190630,2019,INDL,C,D,STD,ADP,53015103,AUTOMATIC DATA PROCESSING,USD,41887.7,12.4364,434.2,2002.2,1417.6,36487.8,14175.2,1714.6,A,71786.286
1913,20101231,2010,INDL,C,D,STD,AVY,53611109,AVERY DENNISON CORP,USD,5099.4,15.615,105.392,956.2,1923.3,3453.7,6512.7,120.1,A,4462.2973
1913,20111231,2011,INDL,C,D,STD,AVY,53611109,AVERY DENNISON CORP,USD,4972.7,15.6065,106.27,954.2,1788.6,3314.2,6026.3,571.7,A,3047.8236
1913,20121231,2012,INDL,C,D,STD,AVY,53611109,AVERY DENNISON CORP,USD,5105.3,15.8224,99.915,702.2,1855.6,3524.4,6035.6,337.2,A,3489.0318
1913,20131231,2013,INDL,C,D,STD,AVY,53611109,AVERY DENNISON CORP,USD,4610.6,15.515,96.178,950.6,1780.3,3118.4,6140,537.7,A,4827.1738
1913,20141231,2014,INDL,C,D,STD,AVY,53611109,AVERY DENNISON CORP,USD,4360.2,11.7899,90.459,945.3,1779.2,3293.7,6330.3,323.5,A,4693.0129
1913,20151231,2015,INDL,C,D,STD,AVY,53611109,AVERY DENNISON CORP,USD,4133.7,10.7338,89.968,963.6,1752,3168,5966.9,316.3,A,5637.3949
1913,20161231,2016,INDL,C,D,STD,AVY,53611109,AVERY DENNISON CORP,USD,4396.4,10.4802,88.309,713.4,1746.2,3470.9,6086.5,-99.5,A,6201.058
1913,20171231,2017,INDL,C,D,STD,AVY,53611109,AVERY DENNISON CORP,USD,5136.9,11.887,88.012,1316.3,1903,4090.7,6613.8,266.1,A,10109.0583
1913,20181231,2018,INDL,C,D,STD,AVY,53611109,AVERY DENNISON CORP,USD,5177.5,11.2731,84.724,1771.6,1916.3,4222.4,7159,304,A,7610.7569
1913,20191231,2019,INDL,C,D,STD,AVY,53611109,AVERY DENNISON CORP,USD,5488.8,14.4422,83.367,1598.2,1960.9,4284.8,7070.1,86.8,A,10906.0709
1988,20101231,2010,INDL,C,D,STD,BLL,58498106,BALL CORP,USD,6927.7,17.635,86.079,2701.6,2078.9,5269.6,7630,922.4,A,5857.676
1988,20111231,2011,INDL,C,D,STD,BLL,58498106,BALL CORP,USD,7284.6,7.6044,160.316,2696.7,2231.9,5906.6,8630.9,465.8,A,5724.8844
1988,20121231,2012,INDL,C,D,STD,BLL,58498106,BALL CORP,USD,7507.1,7.4441,149.729,3085.3,2376.5,6217.1,8735.7,653.6,A,6700.3728
1988,20131231,2013,INDL,C,D,STD,BLL,58498106,BALL CORP,USD,7819.8,8.443,142.118,3182.5,2556.9,6428.5,8468.1,538.3,A,7341.8159
1988,20141231,2014,INDL,C,D,STD,BLL,58498106,BALL CORP,USD,7571,7.5427,136.966,2993.8,2602.5,6331.4,8570,306.7,A,9336.9722
1988,20151231,2015,INDL,C,D,STD,BLL,58498106,BALL CORP,USD,9777,8.7941,142.289,5054.2,2719,8515.7,7997,42.4,A,10348.679
1988,20161231,2016,INDL,C,D,STD,BLL,58498106,BALL CORP,USD,16173,19.6437,174.865,7310,2245,12632,9061,684,A,13127.1156
1988,20171231,2017,INDL,C,D,STD,BLL,58498106,BALL CORP,USD,17169,11.2638,349.881,6518,2776,13123,10983,-349,A,13242.9959
1988,20181231,2018,INDL,C,D,STD,BLL,58498106,BALL CORP,USD,16554,10.3144,335.258,6510,2735,12992,11635,-155,A,15415.1628
1988,20191231,2019,INDL,C,D,STD,BLL,58498106,BALL CORP,USD,17360,9.084,324.635,6518,3063,14341,11474,-693,A,20994.1455
2019,20101231,2010,FS,C,D,STD,BK,64058100,BANK OF NEW YORK MELLON CORP,USD,247259,,,15217,,214102,,,A,37494.206
2019,20101231,2010,INDL,C,D,STD,BK,64058100,BANK OF NEW YORK MELLON CORP,USD,247259,26.0598,1241.53,15217,,214102,14483,,A,37494.206
2019,20111231,2011,FS,C,D,STD,BK,64058100,BANK OF NEW YORK MELLON CORP,USD,325266,,,16483,,291065,,,A,24084.6093
2019,20111231,2011,INDL,C,D,STD,BK,64058100,BANK OF NEW YORK MELLON CORP,USD,325266,27.6248,1209.674,16483,,291065,15236,,A,24084.6093
2019,20121231,2012,FS,C,D,STD,BK,64058100,BANK OF NEW YORK MELLON CORP,USD,358990,,,16920,,321548,,,A,29901.693
2019,20121231,2012,INDL,C,D,STD,BK,64058100,BANK OF NEW YORK MELLON CORP,USD,358990,30.3939,1163.49,16920,,321548,15089,,A,29901.693
2019,20131231,2013,FS,C,D,STD,BK,64058100,BANK OF NEW YORK MELLON CORP,USD,374310,,,15494,,335776,,,A,39910.215
2019,20131231,2013,INDL,C,D,STD,BK,64058100,BANK OF NEW YORK MELLON CORP,USD,374310,31.4808,1142.25,15494,,335776,15326,,A,39910.215
2019,20141231,2014,FS,C,D,STD,BK,64058100,BANK OF NEW YORK MELLON CORP,USD,385303,,,16614,,346600,,,A,45366.51
2019,20141231,2014,INDL,C,D,STD,BK,64058100,BANK OF NEW YORK MELLON CORP,USD,385303,32.0856,1118.228,16614,,346600,15210,,A,45366.51
2019,20151231,2015,FS,C,D,STD,BK,64058100,BANK OF NEW YORK MELLON CORP,USD,393780,,,19097,,354805,,,A,44737.8385
2019,20151231,2015,INDL,C,D,STD,BK,64058100,BANK OF NEW YORK MELLON CORP,USD,393780,32.6947,1085.343,19097,,354805,15494,,A,44737.8385
2019,20161231,2016,FS,C,D,STD,BK,64058100,BANK OF NEW YORK MELLON CORP,USD,333469,,,23713,,293889,,,A,49629.9814
2019,20161231,2016,INDL,C,D,STD,BK,64058100,BANK OF NEW YORK MELLON CORP,USD,333469,33.6701,1047.488,23713,,293889,15674,,A,49629.9814
2019,20171231,2017,FS,C,D,STD,BK,64058100,BANK OF NEW YORK MELLON CORP,USD,371758,,,24279,,330012,,,A,54583.9861
2019,20171231,2017,INDL,C,D,STD,BK,64058100,BANK OF NEW YORK MELLON CORP,USD,371758,37.2088,1013.442,24279,,330012,16617,,A,54583.9861
2019,20181231,2018,FS,C,D,STD,BK,64058100,BANK OF NEW YORK MELLON CORP,USD,362873,,,24863,,322005,,,A,45207.2518
2019,20181231,2018,INDL,C,D,STD,BK,64058100,BANK OF NEW YORK MELLON CORP,USD,362873,38.6245,960.426,24863,,322005,19213,,A,45207.2518
2019,20191231,2019,FS,C,D,STD,BK,64058100,BANK OF NEW YORK MELLON CORP,USD,381508,,,25273,,339780,,,A,45331.3754
2019,20191231,2019,INDL,C,D,STD,BK,64058100,BANK OF NEW YORK MELLON CORP,USD,381508,42.1247,900.683,25273,,339780,20007,,A,45331.3754
2086,20101231,2010,INDL,C,D,STD,BAX,71813109,BAXTER INTERNATIONAL INC,USD,17489,11.3081,580.733,4363,5331,10693,13056,3948,A,29396.7045
2086,20111231,2011,INDL,C,D,STD,BAX,71813109,BAXTER INTERNATIONAL INC,USD,19073,11.7386,560.97,4749,5448,12245,13893,3793,A,27756.7956
2086,20121231,2012,INDL,C,D,STD,BAX,71813109,BAXTER INTERNATIONAL INC,USD,20390,12.702,546.214,5580,5771,13412,14190,4501,A,36410.6252
2086,20131231,2013,INDL,C,D,STD,BAX,71813109,BAXTER INTERNATIONAL INC,USD,25869,15.5845,543.038,8126,5963,17383,15259,4098,A,37768.2929
2086,20141231,2014,INDL,C,D,STD,BAX,71813109,BAXTER INTERNATIONAL INC,USD,25917,14.9711,542.378,7606,6110,17761,16671,4309,A,39750.8836
2086,20151231,2015,INDL,C,D,STD,BAX,71813109,BAXTER INTERNATIONAL INC,USD,20975,16.1525,547.655,3935,4604,12110,9968,6046,A,20893.0383
2086,20161231,2016,INDL,C,D,STD,BAX,71813109,BAXTER INTERNATIONAL INC,USD,15546,15.3631,539.605,2779,4873,7266,10163,3830,A,23926.0857
2086,20171231,2017,INDL,C,D,STD,BAX,71813109,BAXTER INTERNATIONAL INC,USD,17111,16.8502,541.477,3509,5560,7995,10561,4442,A,35001.0733
2086,20181231,2018,INDL,C,D,STD,BAX,71813109,BAXTER INTERNATIONAL INC,USD,15641,15.193,512.999,3473,5785,7825,11127,3083,A,33765.5942
2086,20191231,2019,INDL,C,D,STD,BAX,71813109,BAXTER INTERNATIONAL INC,USD,18193,15.5723,506.155,5319,6148,10281,11362,4273,A,42324.6811
2111,20100930,2010,INDL,C,D,STD,BDX,75887109,BECTON DICKINSON & CO,USD,9650.694,23.6475,229.816,1495.357,3431.57,4216.114,7372.333,2833.577,A,17029.3656
2111,20110930,2011,INDL,C,D,STD,BDX,75887109,BECTON DICKINSON & CO,USD,10430.428,22.4757,214.818,2484.665,3669.012,5602.253,7828.904,2845.103,A,15750.4558
2111,20120930,2012,INDL,C,D,STD,BDX,75887109,BECTON DICKINSON & CO,USD,11360.909,21.0038,196.911,3761.112,3742.117,7225.02,7708.382,3344.016,A,15469.3282
2111,20130930,2013,INDL,C,D,STD,BDX,75887109,BECTON DICKINSON & CO,USD,12149,25.995,193.999,3763,3961,7106,8054,3743,A,19403.78
2111,20140930,2014,INDL,C,D,STD,BDX,75887109,BECTON DICKINSON & CO,USD,12447,26.3325,191.892,3767,4160,7394,8446,3896,A,21839.2285
2111,20150930,2015,INDL,C,D,STD,BDX,75887109,BECTON DICKINSON & CO,USD,26820,34.0016,210.696,11370,4217,19656,10282,1659,A,27950.9314
2111,20160930,2016,INDL,C,D,STD,BDX,75887109,BECTON DICKINSON & CO,USD,25586,35.7868,213.291,10550,4518,17953,12483,1967,A,38334.7914
2111,20170930,2017,INDL,C,D,STD,BDX,75887109,BECTON DICKINSON & CO,USD,37734,45.9459,227.942,18667,4752,24786,12093,15291,A,44665.2349
2111,20180930,2018,INDL,C,D,STD,BDX,75887109,BECTON DICKINSON & CO,USD,53904,69.043,268.224,18894,5110,32910,15983,195,A,70006.464
2111,20190930,2019,INDL,C,D,STD,BDX,75887109,BECTON DICKINSON & CO,USD,51765,68.8023,270.427,18081,5469,30684,17290,1009,A,68407.2139
2136,20101231,2010,INDL,C,D,STD,VZ,92343V104,VERIZON COMMUNICATIONS INC,USD,220005,13.643,2827.023,45252,123944,133093,106800,-8249,A,101150.8829
2136,20111231,2011,INDL,C,D,STD,VZ,92343V104,VERIZON COMMUNICATIONS INC,USD,230461,12.6922,2834.016,50303,127192,144553,110875,178,A,113700.7219
2136,20121231,2012,INDL,C,D,STD,VZ,92343V104,VERIZON COMMUNICATIONS INC,USD,225222,11.5992,2858.569,47618,120933,139689,115846,-5721,A,123690.2806
2136,20131231,2013,INDL,C,D,STD,VZ,92343V104,VERIZON COMMUNICATIONS INC,USD,274098,13.5695,2862,89658,131909,178682,120550,43944,A,140638.68
2136,20141231,2014,INDL,C,D,STD,VZ,92343V104,VERIZON COMMUNICATIONS INC,USD,232708,2.9598,4154.964,110536,140561,219032,127079,1559,A,194369.2159
2136,20151231,2015,INDL,C,D,STD,VZ,92343V104,VERIZON COMMUNICATIONS INC,USD,244640,4.0332,4073.175,103705,136622,226798,131620,-12772,A,188262.1485
2136,20161231,2016,INDL,C,D,STD,VZ,92343V104,VERIZON COMMUNICATIONS INC,USD,244180,5.5251,4076.684,105433,147464,220148,125980,-3945,A,217613.3919
2136,20171231,2017,INDL,C,D,STD,VZ,92343V104,VERIZON COMMUNICATIONS INC,USD,257143,10.5641,4079.476,113642,157930,212456,126034,-3124,A,215926.6647
2136,20181231,2018,INDL,C,D,STD,VZ,92343V104,VERIZON COMMUNICATIONS INC,USD,264829,12.8617,4132.033,105873,163549,210119,130863,-3294,A,232302.8953
2136,20191231,2019,INDL,C,D,STD,VZ,92343V104,VERIZON COMMUNICATIONS INC,USD,291727,14.8447,4135.828,119105,173819,228892,131868,-7395,A,253939.8392
2176,20101231,2010,FS,C,D,STD,BRK.B,84670702,BERKSHIRE HATHAWAY,USD,372229,,,48784,,209295,,,A,
2176,20101231,2010,INDL,C,D,STD,BRK.B,84670702,BERKSHIRE HATHAWAY,USD,372229,63.6353,2472.18,50466,23864,209295,135028,,A,
2176,20111231,2011,FS,C,D,STD,BRK.B,84670702,BERKSHIRE HATHAWAY,USD,392647,,,51272,,223686,,,A,189192.9109
2176,20111231,2011,INDL,C,D,STD,BRK.B,84670702,BERKSHIRE HATHAWAY,USD,392647,66.5735,2476.209,51272,26154,223686,143570,,A,189192.9109
2176,20121231,2012,FS,C,D,STD,BRK.B,84670702,BERKSHIRE HATHAWAY,USD,427452,,,52225,,235864,,,A,220625.7545
2176,20121231,2012,INDL,C,D,STD,BRK.B,84670702,BERKSHIRE HATHAWAY,USD,427452,76.1425,2464.418,52225,30392,235864,162264,,A,220625.7545
2176,20131231,2013,FS,C,D,STD,BRK.B,84670702,BERKSHIRE HATHAWAY,USD,484931,,,66539,,260446,,,A,292404.7315
2176,20131231,2013,INDL,C,D,STD,BRK.B,84670702,BERKSHIRE HATHAWAY,USD,484931,89.9822,2465.931,66539,37047,260446,182297,,A,292404.7315
2176,20141231,2014,FS,C,D,STD,BRK.B,84670702,BERKSHIRE HATHAWAY,USD,526186,,,72765,,283159,,,A,
2176,20141231,2014,INDL,C,D,STD,BRK.B,84670702,BERKSHIRE HATHAWAY,USD,526186,97.4572,2464.364,72765,42182,283159,194706,,A,
2176,20151231,2015,FS,C,D,STD,BRK.B,84670702,BERKSHIRE HATHAWAY,USD,552257,,,77472,,293630,,,A,
2176,20151231,2015,INDL,C,D,STD,BRK.B,84670702,BERKSHIRE HATHAWAY,USD,552257,103.6676,2465.09,77472,45806,293630,210943,,A,
2176,20161231,2016,FS,C,D,STD,BRK.B,84670702,BERKSHIRE HATHAWAY,USD,620854,,,91388,,334495,,,A,
2176,20161231,2016,INDL,C,D,STD,BRK.B,84670702,BERKSHIRE HATHAWAY,USD,620854,114.7388,2466.481,91388,50218,334495,223604,,A,
2176,20171231,2017,FS,C,D,STD,BRK.B,84670702,BERKSHIRE HATHAWAY,USD,702095,,,84526,,350141,,,A,
2176,20171231,2017,INDL,C,D,STD,BRK.B,84670702,BERKSHIRE HATHAWAY,USD,702095,141.1666,2467.269,84526,56029,350141,242137,,A,
2176,20181231,2018,FS,C,D,STD,BRK.B,84670702,BERKSHIRE HATHAWAY,USD,707794,,,85278,,355294,,,A,502273.8156
2176,20181231,2018,INDL,C,D,STD,BRK.B,84670702,BERKSHIRE HATHAWAY,USD,707794,141.6689,2461.394,85278,63173,355294,225382,,A,502273.8156
2176,20191231,2019,FS,C,D,STD,BRK.B,84670702,BERKSHIRE HATHAWAY,USD,817729,,,98830,,389166,,,A,
2176,20191231,2019,INDL,C,D,STD,BRK.B,84670702,BERKSHIRE HATHAWAY,USD,817729,174.2777,2437.437,98830,68559,389166,327223,,A,
2184,20100228,2009,INDL,C,D,STD,BBY,86516101,BEST BUY CO INC,USD,18302,15.0902,418.815,1104,3383,11338,49694,1588,A,15286.7475
